target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
DARK,un23,276.1454716718,-24.87770847143,1,55051.2445677431,1000.0,95
BIAS,un24,276.070501705,-24.78469856222,3,55312.4301793634,0.0,96
DARK,un25,276.070501705,-24.78469856222,2,55312.433184375,900.0,97
BIAS,un26,276.0580877217,-24.81648792779,3,56519.084205787,0.0,98
CCDFLAT,un27,276.0585786924,-24.81647023972,3,56519.653384294,25.0,99
DARK,un28,276.0580877217,-24.81648792779,2,56519.0860084838,1330.016,100
EARTH-CALIB,un29,276.0475602271,-24.922757703,3,50668.1995873843,3.2479999,101
WAVE,un30,276.1454716718,-24.87770847143,2,55051.5345145023,120.032,103
WAVE,un31,276.1454716718,-24.87770847143,2,55051.5370956366,120.0,104
WAVE,un32,276.1454716718,-24.87770847143,2,55051.5476741551,22.016,105
WAVE,un33,276.1454716718,-24.87770847143,2,55051.5495607986,120.0,106
WAVE,un34,276.1454716718,-24.87770847143,2,55051.5521419329,120.0,107
WAVE,un35,276.1454716718,-24.87770847143,2,55051.5547226505,120.0,108
WAVE,un36,276.1454716718,-24.87770847143,2,55051.5645607986,120.0,109
WAVE,un37,276.1454716718,-24.87770847143,2,55051.5679174769,21.984,110
WAVE,un38,276.1454716718,-24.87770847143,2,55051.5698619213,21.984,111
WAVE,un39,276.1454716718,-24.87770847143,2,55051.5717482292,120.0,112
WAVE,un40,276.1454716718,-24.87770847143,2,55051.5743293171,120.032,114
WAVE,un41,276.1454716718,-24.87770847143,2,55051.5769104514,120.0,115
WAVE,un42,276.1454716718,-24.87770847143,2,55051.579491169,120.032,116
WAVE,un43,276.1454716718,-24.87770847143,2,55051.5829056366,12.0,117
WAVE,un44,276.1454716718,-24.87770847143,2,55051.5846763542,120.032,118
WAVE,un45,276.1454716718,-24.87770847143,2,55051.5872574884,120.032,119
WAVE,un46,276.1454716718,-24.87770847143,2,55051.5898385764,120.0,120
WAVE,un47,276.1454716718,-24.87770847143,2,55051.5924196759,120.0,121
WAVE,un48,276.1454716718,-24.87770847143,2,55051.5958337616,6.976,122
WAVE,un49,276.1454716718,-24.87770847143,2,55051.5975467245,120.0,123
WAVE,un50,276.1454716718,-24.87770847143,2,55051.6001278588,120.032,125
WAVE,un51,276.1454716718,-24.87770847143,2,55051.6027089468,120.032,126
WAVE,un52,276.1454716718,-24.87770847143,2,55051.605290081,120.0,127
WAVE,un53,276.1454716718,-24.87770847143,2,55051.6087045139,6.976,128
WAVE,un54,276.1454716718,-24.87770847143,2,55051.6173963773,119.968,129
WAVE,un55,276.1454716718,-24.87770847143,2,55051.6198615394,120.0,130
WAVE,un56,276.1454716718,-24.87770847143,2,55051.6246648958,120.032,131
WAVE,un57,276.1454716718,-24.87770847143,2,55051.6271300579,120.0,132
WAVE,un58,276.1454716718,-24.87770847143,2,55051.6304289352,120.0,133
WAVE,un59,276.1454716718,-24.87770847143,2,55051.6336696759,120.0,134
WAVE,un60,276.1454716718,-24.87770847143,2,55051.6361348727,120.032,136
WAVE,un61,276.1454716718,-24.87770847143,2,55051.638600081,120.0,137
WAVE,un62,276.1454716718,-24.87770847143,2,55051.641065625,120.0,138
WAVE,un63,276.1454716718,-24.87770847143,2,55051.6443063657,120.0,139
WAVE,un64,276.1454716718,-24.87770847143,2,55051.6476048958,6.976,140
WAVE,un65,276.1454716718,-24.87770847143,2,55051.6493178241,150.016,141
WAVE,un66,276.1454716718,-24.87770847143,2,55051.6522459838,150.016,142
WAVE,un67,276.1454716718,-24.87770847143,2,55051.6551741551,150.016,143
WAVE,un68,276.1454716718,-24.87770847143,2,55051.658102662,150.016,144
WAVE,un69,276.1454716718,-24.87770847143,2,55051.6618641551,16.992,145
WAVE,un70,276.1454716718,-24.87770847143,2,55051.6636926736,150.016,147
WAVE,un71,276.1454716718,-24.87770847143,2,55051.6666207986,150.016,148
WAVE,un72,276.1454716718,-24.87770847143,2,55051.6762045139,150.016,149
WAVE,un73,276.1454716718,-24.87770847143,2,55051.6791326736,150.016,150
WAVE,un74,276.1454716718,-24.87770847143,2,55051.6828941319,12.0,151
WAVE,un75,276.1454716718,-24.87770847143,2,55051.6846648958,129.984,152
WAVE,un76,276.1454716718,-24.87770847143,2,55051.695290081,130.016,153
WAVE,un77,276.1454716718,-24.87770847143,2,55051.6985308218,130.016,154
WAVE,un78,276.1454716718,-24.87770847143,2,55051.7057760069,130.016,155
WAVE,un79,276.1454716718,-24.87770847143,2,55051.4109726505,21.984,156
WAVE,un80,276.1454716718,-24.87770847143,2,55051.448218206,1800.16,158
WAVE,un81,276.1454716718,-24.87770847143,2,55051.470753044,12.0,159
WAVE,un82,276.1454716718,-24.87770847143,2,55051.480706713,120.0,160
WAVE,un83,276.1454716718,-24.87770847143,2,55051.4832874653,120.0,161
WAVE,un84,276.1454716718,-24.87770847143,2,55051.4858685995,120.0,162
WAVE,un85,276.1454716718,-24.87770847143,2,55051.4884496875,120.032,163
WAVE,un86,276.1454716718,-24.87770847143,2,55051.4987623032,12.0,164
WAVE,un87,276.1454716718,-24.87770847143,2,55051.5005908218,12.0,165
WAVE,un88,276.1454716718,-24.87770847143,2,55051.5164819097,120.0,166
WAVE,un89,276.1454716718,-24.87770847143,2,55051.519063044,120.032,167
WAVE,un90,276.1454716718,-24.87770847143,2,55051.5216441319,120.032,169
WAVE,un91,276.1454716718,-24.87770847143,2,55051.5242252662,120.0,170
WAVE,un92,276.1454716718,-24.87770847143,2,55051.5276393171,6.976,171
WAVE,un93,276.1454716718,-24.87770847143,2,55051.5293522801,120.0,172
TESS FFI,un1,328.602435948807,-25.3585713305218,3,58324.8176709028,1425.599428,0
TESS FFI,un2,320.482409661221,-27.9224017081906,3,59061.35235271,475.199791,91
TESS FFI,un3,332.495336004879,-25.5289203016688,3,60154.1107832639,158.399926,102
2028707876,un4,325.089289247967,-23.2015236518565,3,59061.35509807,120.0,113
2028704264,un5,325.075498610424,-23.2230857955661,3,59061.35509819,120.0,124
2028704264,un6,325.075498610424,-23.2230857955661,3,60154.1156670833,120.0,135
2028705173,un7,324.993539502303,-23.1954591182008,3,60154.115669456,120.0,146
