target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
ANY,UNIDENTIFIED-PARALLEL-FIELD,271.1456207496,-21.86146805018,3,56083.6521258449,60.0,33
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8862841435,300.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8911452546,300.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8682286227,200.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8717008449,200.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8966993866,40.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8980882755,40.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8758674769,260.0,14
M20-TC1,ISM-HII-REGION,270.6107015258,-23.02240390334,3,52063.8800341435,260.0,14
ANY,UNIDENTIFIED-PARALLEL-FIELD,270.3385021057,-22.64667471909,3,58335.6633570255,397.0,33
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6119997338,1.4,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6133886227,14.0,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6085275116,2.0,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6099164005,20.0,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6286664005,1.0,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6300552894,10.0,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6251941782,1.4,14
HD164492A,ISM-HII-REGION,270.6055736035,-23.02739054056,3,52443.6265830671,14.0,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6168608449,1.4,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6182497338,14.0,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6036664005,2.0,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6050552894,20.0,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6335275116,10.0,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.6203330671,1.4,14
HD164492A,ISM-HII-REGION,270.6054769643,-23.02743219334,3,52443.621721956,14.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5210068287,300.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5258679398,300.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5029512731,200.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5064234954,200.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.9355891204,1.4,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.9369780093,14.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.8918391204,2.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.8932280093,20.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.952255787,10.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5314220718,40.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5328109606,40.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.510590162,260.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52095.5147568287,260.0,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.9390613426,1.4,14
HD164492A,ISM-HII-REGION,270.5884611089,-23.0329727978,3,52122.9404502315,14.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9307280093,1.4,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9321168981,14.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.927255787,2.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9286446759,20.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9473946759,1.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9487835648,10.0,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9439224537,1.4,14
HD164492A,ISM-HII-REGION,270.5883548127,-23.03298150831,3,52122.9453113426,14.0,14
LOW-LATITUDE-FIELD,STAR,270.6617412101,-23.08673316528,2,52122.8909351852,150.0,20
LOW-LATITUDE-FIELD,STAR,270.6617412101,-23.08673316528,2,52122.9508888889,600.0,20
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.7460290162,300.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.7508901273,300.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.6953345718,200.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.698806794,200.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.756444213,40.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.7578331366,40.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.7029734606,260.0,14
M20-TC2-BRIDGE,ISM-HII-REGION,270.5984993077,-23.05884007624,3,52447.7071401273,260.0,14
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.3321042824,2700.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.3994653935,2700.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.0668265046,2000.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.1307153935,2000.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.0925209491,350.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.156409838,500.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.1980765046,2700.0,9
M20,"ISM,-HII-REGION",270.6226437742,-23.07831165906,3,50699.2647431713,2700.0,9
ANY,UNIDENTIFIED-PARALLEL-FIELD,270.5167724106,-22.99989725442,2,52443.6064879977,400.0,33
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5876734954,300.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5925346065,300.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5696179398,200.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.573090162,200.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5980887384,40.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5994776273,40.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5772568287,260.0,14
M20-SW,ISM-HII-REGION,270.55892375,-23.03723216827,3,52095.5814234954,260.0,14
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.624182054,-23.075576226,3,54542.8779782407,1200.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.624182054,-23.075576226,3,54542.893950463,1200.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.624182054,-23.075576226,3,54559.6633952546,1000.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.624182054,-23.075576226,3,54559.6765896991,1000.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.6240761518,-23.07558492573,3,54542.9425615741,1200.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.6240761518,-23.07558492573,3,54542.9585337963,1200.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.6240761518,-23.07558492573,3,54559.7307563657,1000.0,13
M20,ISM-HERBIG-HARO-OBJECT-JET-MOLECULAR-CLOUD,270.6240761518,-23.07558492573,3,54559.7439508102,1000.0,13
ANY,UNIDENTIFIED-PARALLEL-FIELD,270.679083591,-23.11813177025,3,52447.6836235301,1023.865998,33
ANY,UNIDENTIFIED-PARALLEL-FIELD,270.679083591,-23.11813177025,3,52447.69951389,1023.530993,33
MOON-HIPPARCHUS-C,FEATURE-MOON-HIPPARCHUS-C-CRATER,271.3851102815,-21.87079928275,3,56083.6475645486,132.0,7
LOW-LATITUDE-FIELD,STAR,278.9394736455,-23.75736584972,2,51724.6863508912,450.0,20
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,53826.91839009,223.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,53826.98055416,263.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,53826.91839009,486.0,31
IRAS18333-2357,ISM-EJECTA-EMISSION-LINE-NEBULA-PLANETARY-NEBULA,279.0953333333,-23.92290555556,3,55257.85215302,5306.0,12
IRAS18333-2357,ISM-EJECTA-EMISSION-LINE-NEBULA-PLANETARY-NEBULA,279.0953333333,-23.92290555556,3,55257.85215302,5306.0,12
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.67351738,2656.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.66762627,1456.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6650222,299.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6650222,4411.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36729687,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36491242,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36729687,2486.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.43384761,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.43146353,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.43384761,2486.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55638.8973359,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55638.89495145,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55638.8973359,2486.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55637.8990833,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55637.8990833,2486.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.74094286,1901.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.73747064,282.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.73747064,2183.0,31
ANY,UNIDENTIFIED-PARALLEL-FIELD,279.1134646418,-23.90049269501,3,59146.21346295,400.0,33
ANY,UNIDENTIFIED-PARALLEL-FIELD,279.1130795597,-23.90052721463,3,59146.14762962,610.0,33
ANY,UNIDENTIFIED-PARALLEL-FIELD,279.1134646418,-23.90049269501,3,59146.14762962,1010.0,33
ANY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1134646418,-23.90049269501,3,55462.38957622,3012.0,31
IRAS18333-2357,ISM-EJECTA-EMISSION-LINE-NEBULA-PLANETARY-NEBULA,279.0953333333,-23.92290555556,3,55257.85215302,5306.0,12
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,53826.91839009,753.0,31
NGC6656,GALAXY-BULGE,279.1008333333,-23.90333333333,3,53206.58510262,4017.0,8
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36729687,9744.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.74094286,1901.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.67351738,2656.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.73747064,282.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.66762627,1456.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6650222,299.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36491242,200.0,31
ANY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1134646418,-23.90049269501,3,55462.38957622,3012.0,31
IRAS18333-2357,ISM-EJECTA-EMISSION-LINE-NEBULA-PLANETARY-NEBULA,279.0953333333,-23.92290555556,3,55257.85215302,5306.0,12
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,53826.91839009,753.0,31
NGC6656,GALAXY-BULGE,279.1008333333,-23.90333333333,3,53206.58510262,4017.0,8
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36729687,9744.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.74094286,1901.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.67351738,2656.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.09975,-23.90475,3,56855.73747064,282.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.66762627,1456.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6650222,299.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55462.36491242,200.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0993529576,-23.90321630987,3,55462.367296875,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0993529576,-23.90321630987,3,55462.364912419,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1011527204,-23.90309432304,3,55462.4338476042,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1011527204,-23.90309432304,3,55462.4314635417,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1023970464,-23.90356145294,3,55638.8973359143,2436.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1023970464,-23.90356145294,3,55638.8949514699,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1005972783,-23.90368345424,3,55637.8990832986,2436.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6650221875,299.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6676262731,1456.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1008333333,-23.90333333333,3,55699.6735173958,2656.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0963331873,-23.90509488313,3,56855.7374706366,282.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0969738411,-23.9050302233,3,56855.7409428588,2376.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1028380389,-23.90481541794,3,53826.918390081,223.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1028380389,-23.90481541794,3,53826.9805541667,263.0,31
IRAS18333-2357,ISM-EJECTA-EMISSION-LINE-NEBULA-PLANETARY-NEBULA,279.0953333333,-23.92290555556,3,55257.8521530093,5306.0,12
ANY,UNIDENTIFIED-PARALLEL-FIELD,279.1130795597,-23.90052721463,3,59146.1476296296,380.0,33
ANY,UNIDENTIFIED-PARALLEL-FIELD,279.1133668497,-23.90051027193,3,59146.2134629282,400.0,33
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.4481126968,40.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.449503044,400.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.455753044,400.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.4626960301,10.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.464084919,100.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.4661682523,100.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.4689460301,120.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.5078363773,1100.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.5224197107,1100.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,279.110183101,-23.9022546234,3,49795.5751974884,1100.0,32
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099669818,-23.90215090695,3,53825.9821303241,800.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099669818,-23.90215090695,3,53825.9932414352,800.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099669818,-23.90215090695,3,53826.0050470255,500.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099669818,-23.90215090695,3,53826.0133789005,30.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.4001445602,0.5,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.4015334491,10.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.402922338,10.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.4043112268,10.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.4063945602,14.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.407784919,350.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1100447172,-23.90211956311,3,54943.4675071412,350.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1101160542,-23.90204615584,3,54943.4758404745,350.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.5334793634,700.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.5432015856,700.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.6001460301,700.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.6668126968,700.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.676534919,700.0,31
NGC6656-M22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1099733802,-23.90219297035,3,54943.7334793634,700.0,31
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48912.401596412,360.0,0
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48912.4085408565,360.0,0
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.3974312153,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.4606256597,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.4661812153,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.4717367708,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.4772923264,0.5,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5272923264,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5328478819,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5384034375,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5439589931,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5515978819,100.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.5939589931,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.6002089931,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.6050701042,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.6120145486,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.101333055555,-23.9049166666667,2,48912.6168756597,0.5,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.100875,-23.90338888889,3,55637.89669923,50.0,31
M-22,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1005972783,-23.90368345424,3,55637.8966992245,50.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013484443,-23.9047748466,3,51723.3300332176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013433081,-23.90478114577,3,51723.3189221065,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013484443,-23.9047748466,3,51723.3362832176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013433081,-23.90478114577,3,51723.3251721065,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013484443,-23.9047748466,3,51723.3321165509,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013433081,-23.90478114577,3,51723.3210054398,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013484443,-23.9047748466,3,51723.3341998843,26.0,31
