target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6853-4-REF,CALIBRATION-ASTROMETRIC,299.89783,22.73475,1,53305.4422230324,104.9000012,1
NGC6853-5-REF,CALIBRATION-ASTROMETRIC,299.90646,22.73081,1,53305.4434382755,126.90000257,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53305.4449081829,111.90000158,11
NGC6853-6-REF,CALIBRATION-ASTROMETRIC,299.93004,22.7458,1,53305.4462045139,80.90000125,1
NGC6853-7-REF,CALIBRATION-ASTROMETRIC,299.95137,22.73506,1,53305.4471420139,87.90000163,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53305.4481605324,116.90000212,11
NGC6853-8-REF,CALIBRATION-ASTROMETRIC,299.92217,22.73236,1,53305.4495146644,112.90000181,1
NGC6853-2-REF,CALIBRATION-ASTROMETRIC,299.88246,22.69632,1,53305.4508225347,142.90000254,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53305.452477662,114.90000228,11
NGC6853-3-REF,CALIBRATION-ASTROMETRIC,299.85517,22.71597,1,53305.4538086806,82.90000171,1
NGC6853-4-REF,CALIBRATION-ASTROMETRIC,299.89783,22.73475,1,53305.454769294,115.90000251,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53305.4561119213,103.90000159,11
NGC6853-6-REF,CALIBRATION-ASTROMETRIC,299.93004,22.7458,1,53305.457315625,80.90000125,1
NGC6853-7-REF,CALIBRATION-ASTROMETRIC,299.95137,22.73506,1,53305.458253125,87.90000163,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53305.4592716435,121.90000203,11
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0307763079,147.90000245,11
NGC6853-2-REF,CALIBRATION-ASTROMETRIC,299.88246,22.69632,1,53309.0324892708,131.90000248,1
NGC6853-3-REF,CALIBRATION-ASTROMETRIC,299.85517,22.71597,1,53309.0340170486,115.90000188,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0353596412,112.90000181,11
NGC6853-4-REF,CALIBRATION-ASTROMETRIC,299.89783,22.73475,1,53309.0366675116,114.90000165,1
NGC6853-5-REF,CALIBRATION-ASTROMETRIC,299.90646,22.73081,1,53309.0379985301,126.90000257,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0394684375,111.90000221,11
NGC6853-6-REF,CALIBRATION-ASTROMETRIC,299.93004,22.7458,1,53309.0407647338,110.90000197,1
NGC6853-7-REF,CALIBRATION-ASTROMETRIC,299.95137,22.73506,1,53309.042049456,117.90000172,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0434151968,121.90000203,11
NGC6853-8-REF,CALIBRATION-ASTROMETRIC,299.92217,22.73236,1,53309.0448272338,117.90000235,1
NGC6853-2-REF,CALIBRATION-ASTROMETRIC,299.88246,22.69632,1,53309.0461929745,142.90000254,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0478480671,114.90000228,11
NGC6853-3-REF,CALIBRATION-ASTROMETRIC,299.85517,22.71597,1,53309.0491790856,112.90000181,1
NGC6853-4-REF,CALIBRATION-ASTROMETRIC,299.89783,22.73475,1,53309.050486956,125.90000234,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0519452893,108.90000151,11
NGC6853-6-REF,CALIBRATION-ASTROMETRIC,299.93004,22.7458,1,53309.0532068634,110.90000197,1
NGC6853-7-REF,CALIBRATION-ASTROMETRIC,299.95137,22.73506,1,53309.0544915857,117.90000172,1
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-ST,299.90154,22.72114,1,53309.0558573264,121.90000266,11
NGC6853-3-REF,CALIBRATION-ASTROMETRIC,299.85517,22.71597,1,53309.0572693634,112.90000181,1
NGC6853-CENSTAR,STAR-PLANETARY-NEBULA-CENTRAL-STAR,299.9015416667,22.72113888889,1,52021.6582601042,50.1,12
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,1,57333.3998547106,2.1,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-,299.8928389548,22.71835411908,3,50021.9883905093,50.0,13
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-,299.8928389548,22.71835411908,3,50021.9904738426,80.0,13
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-,299.8928389548,22.71835411908,3,50021.9932516204,12.0,13
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-,299.8928389548,22.71835411908,3,50021.9946405093,26.0,13
NGC6853,ISM-PLANETARY-NEBULA-,299.885416666667,22.7197219444444,2,48355.2689069097,900.0,7
NGC6853,ISM-PLANETARY-NEBULA-,299.885416666667,22.7197219444444,2,48355.2841846875,900.0,7
NGC6853,ISM-PLANETARY-NEBULA-,299.885416666667,22.7197219444444,2,48355.3362680208,1800.0,7
NGC6853,ISM-PLANETARY-NEBULA-,299.885416666667,22.7197219444444,2,48355.4036291319,1800.0,7
NGC6853-CENSTAR,STAR-PLANETARY-NEBULA-CENTRAL-STAR,299.9015416667,22.72113888889,3,52021.6640123032,2261.0,12
NGC6853-CENSTAR,STAR-PLANETARY-NEBULA-CENTRAL-STAR,299.9015416667,22.72113888889,3,52021.7219982292,2906.0,12
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,3,57333.404309919,180.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,3,57333.4068910069,180.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,2,57333.4167521181,70.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,2,57333.4178054398,70.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,3,57333.4097961806,180.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,3,57333.4123773148,180.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,2,57333.4191828704,70.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,2,57333.4202358449,70.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,2,57333.4266017361,110.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015281616,22.7209410075,2,57333.4281062153,110.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,2,57333.4232684028,110.0,14
NGC6853,STAR-PLANETARY-NEBULA-CENTRAL-STAR-POST-AGB-STAR-SDO,299.9015791667,22.72104166667,2,57333.4247728819,110.0,14
NGC6853,ISM-PLANETARY-NEBULA-,299.8876155553,22.72039684438,3,50043.2981141551,1000.0,7
NGC6853,ISM-PLANETARY-NEBULA-,299.8876155553,22.72039684438,3,50043.3113086458,1000.0,7
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.3022587963,1200.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.3182309838,1200.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.2376754282,1200.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.2536476852,1200.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.3946198727,500.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.4355920949,500.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.4453143519,500.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.4529532407,500.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.3800365741,400.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.3862865741,400.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.368925463,600.0,6
NGC6853,ISM-PLANETARY-NEBULA,299.8878749955,22.72032084557,3,52232.462675463,400.0,6
NGC6853,CALIBRATION-EMISSION-LINE-NEBULA-POINT-SPREAD-FUNCTION,299.9022916667,22.71338888889,3,56542.3654873843,4417.616,3
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.44661008,1856.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.44367008,240.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.50921415,6495.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.44367008,8591.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.33055094,5050.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.27004168,1400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.27783094,7265.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.34152316,1400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.27004168,15115.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,58318.62445682,430.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,58318.55868127,412.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,58318.55868127,842.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.44661008,1856.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.44367008,240.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.50921415,6495.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.33055094,5050.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,58318.62445682,430.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.27004168,1400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.27783094,7265.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,55051.34152316,1812.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.2700416667,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.2778309375,7265.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.3305509259,3350.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.3415231481,600.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.3530742708,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.410759456,600.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.4637109606,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.5302850347,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1370833333,-24.86972222222,3,55051.5968705671,1700.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.136385,-24.87029722222,3,58318.5586812847,412.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.4436700579,240.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1239166667,-24.86991666667,3,55312.4466100694,1856.0,17
MESSIER-028-COPY,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1237910935,-24.86998843933,3,55312.5092141551,6495.0,17
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.5154362269,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.5189084491,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.5223806713,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.5258528935,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.5293251157,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.128063174,-24.87101103177,3,50703.532797338,160.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5709917824,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5730751157,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5751584491,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.127793036,-24.87102379629,3,50703.5800195602,180.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.127793036,-24.87102379629,3,50703.5841862268,180.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.127793036,-24.87102379629,3,50703.5883528935,180.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5946028935,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5966862269,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279010912,-24.87101869054,3,50703.5987695602,2.6,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.639047338,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6425195602,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6459917824,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6494640046,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6557140046,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6591862269,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6626584491,140.0,16
NGC6626,"STELLAR-CLUSTER,GLOBULAR-CLUSTER,",276.1279551188,-24.87101613763,3,50703.6661306713,140.0,16
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.1487685185,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.1522407407,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.155712963,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1277752376,-24.86911989257,3,50668.2133518519,4.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.2168240741,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.2202962963,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1279176,-24.8691424206,3,50668.2237685185,140.0,17
NGC6626,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1277752376,-24.86911989257,3,50668.230712963,3.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54625.6633965625,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436287099,-24.87515927697,3,54625.6717298958,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437275991,-24.87529711333,3,54625.6800631944,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54625.6883951042,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436287099,-24.87515927697,3,54625.6925617708,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437275991,-24.87529711333,3,54625.7300617708,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437108517,-24.87502970373,3,54625.7342298958,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438097704,-24.87516753281,3,54625.7425632292,185.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439086597,-24.87530536905,2,54625.7508965625,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437108517,-24.87502970373,2,54625.7592284375,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438097704,-24.87516753281,3,54625.7967284375,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439086597,-24.87530536905,3,54625.8008951042,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438919039,-24.87503793266,3,54625.8050632292,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439908228,-24.87517576161,3,54625.8133965625,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1440897499,-24.87531361733,3,54625.8217298958,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438919039,-24.87503793266,3,54625.8633951042,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439908228,-24.87517576161,3,54625.8675617708,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1440897499,-24.87531361733,3,54625.8717284375,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54625.8758951042,30.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436236165,-24.87507040311,3,54625.8793673264,30.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54625.8828395486,10.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436236165,-24.87507040311,3,54625.8863117708,10.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54625.8897854514,300.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54627.4620076736,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436287099,-24.87515927697,3,54627.4703410532,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437275991,-24.87529711333,3,54627.4786743866,400.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54627.48700625,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436287099,-24.87515927697,3,54627.4911729167,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437275991,-24.87529711333,2,54627.5286729167,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437108517,-24.87502970373,2,54627.5328410532,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438097704,-24.87516753281,2,54627.5411743866,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439086597,-24.87530536905,2,54627.5495077199,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1437108517,-24.87502970373,2,54627.5578395833,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438097704,-24.87516753281,2,54627.5953395833,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439086597,-24.87530536905,2,54627.59950625,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438919039,-24.87503793266,2,54627.6036743866,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439908228,-24.87517576161,2,54627.6120077199,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1440897499,-24.87531361733,2,54627.6203410532,0.5,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438919039,-24.87503793266,3,54627.66200625,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1439908228,-24.87517576161,3,54627.6661729167,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1440897499,-24.87531361733,3,54627.6703395833,100.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1435297915,-24.87502144777,3,54627.67450625,160.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436975351,-24.87505232508,3,54627.6793673611,160.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1438113093,-24.87516833579,3,54627.6842284722,160.0,17
MESSIER-028,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1436435655,-24.87513745861,3,54627.6890895833,160.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.4813942477,1.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.4827831366,80.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.4848664699,80.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.4876456829,800.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1464357168,-24.86909348389,3,54928.5008401273,800.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1465130225,-24.86902476036,3,54928.5452846065,800.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.558477581,60.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.561256794,1200.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.6119512731,1200.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.6279234954,1200.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.6786179051,1200.0,17
NGC6626-M28,STELLAR-CLUSTER-GLOBULAR-CLUSTER,276.1463584111,-24.86916220738,3,54928.694590162,1200.0,17
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.1932568634,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.2596920949,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.3261272801,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.3925739236,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.4590091088,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.525444294,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.131597056,-24.871510298,3,56519.6404791319,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.1255254282,1199.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.1815206019,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.247955787,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.3143909722,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.3808379977,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.4472731829,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.5137083681,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316270697,-24.87147876011,3,56519.582053206,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.1109883912,1199.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.1697846875,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.2362198727,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.3026550579,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.3691017014,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.4355368866,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.5019720718,957.0,10
M28H-TARGET,STAR-BINARY-PULSAR,276.1316570833,-24.87144722222,3,56519.5703168634,957.0,10
